age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,previously_contacted,days_since_previous_contact
42,management,divorced,university.degree,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,admin.,married,high.school,no,yes,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,self-employed,married,professional.course,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,services,divorced,high.school,no,no,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,unknown,married,unknown,unknown,no,no,telephone,may,mon,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,services,single,high.school,unknown,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,unknown,married,unknown,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,admin.,married,high.school,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,admin.,single,university.degree,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,management,married,university.degree,unknown,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,divorced,high.school,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
54,management,single,basic.9y,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,technician,single,unknown,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
54,technician,married,professional.course,no,yes,yes,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,housemaid,single,professional.course,no,no,no,telephone,may,mon,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
26,admin.,single,university.degree,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,management,married,professional.course,unknown,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,services,single,high.school,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,admin.,married,basic.9y,no,no,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,technician,married,high.school,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,services,divorced,professional.course,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,single,high.school,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,services,married,basic.4y,no,no,no,telephone,may,mon,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,management,married,university.degree,no,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,technician,married,high.school,no,yes,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,self-employed,married,high.school,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,management,divorced,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,admin.,single,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,management,single,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
59,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
59,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,services,married,high.school,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,management,married,high.school,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,services,married,high.school,unknown,no,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,services,single,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,services,divorced,basic.6y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,admin.,married,high.school,no,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
55,technician,married,basic.4y,no,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,retired,unknown,basic.4y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,self-employed,single,basic.9y,unknown,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,technician,single,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
58,management,married,basic.6y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,self-employed,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
27,services,single,professional.course,no,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,services,married,unknown,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,management,married,unknown,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
26,housemaid,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,management,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,technician,married,basic.4y,unknown,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,blue-collar,married,basic.4y,no,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
54,housemaid,married,basic.4y,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,admin.,single,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,technician,divorced,high.school,no,no,no,telephone,may,tue,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,self-employed,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,services,married,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,management,married,professional.course,unknown,yes,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,management,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,management,married,professional.course,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
29,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,retired,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,management,married,unknown,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
37,technician,single,high.school,unknown,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,services,married,high.school,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,housemaid,married,professional.course,unknown,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,technician,married,university.degree,no,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,services,married,basic.9y,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
31,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,admin.,married,basic.6y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,admin.,married,basic.9y,no,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,services,married,high.school,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
60,unknown,single,unknown,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,technician,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
48,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,entrepreneur,married,high.school,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,services,married,basic.9y,no,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,technician,married,unknown,unknown,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,housemaid,single,basic.4y,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
52,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,management,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
47,admin.,single,unknown,unknown,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
30,services,single,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
38,admin.,divorced,high.school,no,yes,yes,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,technician,divorced,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
44,admin.,married,high.school,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,admin.,married,high.school,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,technician,married,high.school,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,services,married,high.school,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,admin.,single,high.school,no,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,blue-collar,single,basic.4y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
33,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
55,self-employed,married,unknown,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,blue-collar,single,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,technician,married,professional.course,unknown,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
32,entrepreneur,single,university.degree,no,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
34,admin.,single,university.degree,no,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
50,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
57,retired,married,university.degree,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
40,technician,married,basic.4y,no,no,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
39,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,admin.,married,university.degree,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,admin.,divorced,university.degree,no,unknown,unknown,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
35,admin.,married,basic.6y,no,yes,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,technician,married,unknown,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
23,admin.,single,university.degree,no,no,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
43,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
49,entrepreneur,married,professional.course,no,unknown,unknown,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
36,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
51,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
56,retired,married,basic.4y,unknown,yes,yes,telephone,may,tue,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
45,housemaid,married,high.school,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
42,admin.,married,high.school,no,no,no,telephone,may,tue,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
41,admin.,divorced,high.school,no,no,no,telephone,may,tue,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
46,management,married,university.degree,no,no,no,telephone,may,tue,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0
